Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-11-05,17.784,0
2021-11-06,16.079,0
2021-11-07,14.193,0
2021-11-08,11.875,0
2021-11-09,11.402,0
2021-11-10,11.717,0
2021-11-11,12.238,0
2021-11-12,14.542,0
2021-11-13,18.538,1
2021-11-14,19.074,1
2021-11-15,18.623,1
2021-11-16,15.514,1
2021-11-17,14.89,1
2021-11-18,18.71,1
2021-11-19,21.248,1
2021-11-20,21.357,1
2021-11-21,21.254,1
2021-11-22,21.336,1
2021-11-23,21.947,1
2021-11-24,21.136,1
2021-11-25,20.046,1
2021-11-26,20.132,1
2021-11-27,20.461,1
2021-11-28,21.919,2
2021-11-29,22.128,2
2021-11-30,22.334,2
2021-12-01,22.539,2
2021-12-02,22.742,2
2021-12-03,22.945,2
2021-12-04,23.149,2
