Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-09-20,0.448,0
2022-09-21,1.046,0
2022-09-22,3.338,0
2022-09-23,5.951,0
2022-09-24,3.656,0
2022-09-25,2.113,0
2022-09-26,3.086,0
2022-09-27,4.953,0
2022-09-28,5.89,1
2022-09-29,5.51,1
2022-09-30,5.076,1
2022-10-01,4.964,1
2022-10-02,4.079,1
2022-10-03,4.764,1
2022-10-04,4.76,1
2022-10-05,4.165,1
2022-10-06,4.313,1
2022-10-07,4.492,1
2022-10-08,4.802,1
2022-10-09,4.787,1
2022-10-10,4.301,1
2022-10-11,4.117,1
2022-10-12,4.804,1
2022-10-13,6.683,2
2022-10-14,6.966,2
2022-10-15,7.258,2
2022-10-16,7.561,2
2022-10-17,7.874,2
2022-10-18,8.196,2
2022-10-19,8.529,2
