Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-02-22,2.335,0
2022-02-23,1.943,0
2022-02-24,1.857,0
2022-02-25,1.702,0
2022-02-26,1.337,0
2022-02-27,1.454,0
2022-02-28,0.956,0
2022-03-01,0.689,1
2022-03-02,0.764,1
2022-03-03,1.162,1
2022-03-04,1.118,1
2022-03-05,1.679,1
2022-03-06,2.651,1
2022-03-07,2.464,1
2022-03-08,2.134,1
2022-03-09,1.879,1
2022-03-10,1.261,1
2022-03-11,1.532,1
2022-03-12,0.996,1
2022-03-13,0.601,1
2022-03-14,1.385,1
2022-03-15,1.413,1
2022-03-16,1.415,2
2022-03-17,1.455,2
2022-03-18,1.497,2
2022-03-19,1.543,2
2022-03-20,1.591,2
2022-03-21,1.642,2
2022-03-22,1.694,2
