Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-04-20,11.839,0
2020-04-21,12.852,0
2020-04-22,12.955,0
2020-04-23,10.948,0
2020-04-24,9.738,0
2020-04-25,9.386,0
2020-04-26,9.788,0
2020-04-27,9.485,0
2020-04-28,6.743,1
2020-04-29,7.336,1
2020-04-30,7.262,1
2020-05-01,6.315,1
2020-05-02,4.809,1
2020-05-03,4.247,1
2020-05-04,6.63,1
2020-05-05,8.356,1
2020-05-06,9.497,1
2020-05-07,10.038,1
2020-05-08,9.657,1
2020-05-09,8.767,1
2020-05-10,7.871,1
2020-05-11,7.236,1
2020-05-12,5.243,2
2020-05-13,5.061,2
2020-05-14,4.88,2
2020-05-15,4.699,2
2020-05-16,4.518,2
2020-05-17,4.337,2
2020-05-18,4.157,2
