Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2023-03-21,18.625,0
2023-03-22,16.056,0
2023-03-23,14.689,0
2023-03-24,17.843,0
2023-03-25,18.922,0
2023-03-26,17.846,0
2023-03-27,19.369,0
2023-03-28,20.381,1
2023-03-29,22.015,1
2023-03-30,21.494,1
2023-03-31,14.852,1
2023-04-01,16.354,1
2023-04-02,18.7,1
2023-04-03,13.349,1
2023-04-04,11.928,1
2023-04-05,13.623,1
2023-04-06,14.897,1
2023-04-07,14.905,1
2023-04-08,14.832,1
2023-04-09,14.948,1
2023-04-10,14.677,1
2023-04-11,13.206,1
2023-04-12,12.501,2
2023-04-13,12.243,2
2023-04-14,11.984,2
2023-04-15,11.726,2
2023-04-16,11.468,2
2023-04-17,11.21,2
2023-04-18,10.953,2
