Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-10-14,6.591,0
2021-10-15,6.208,0
2021-10-16,3.391,0
2021-10-17,2.115,0
2021-10-18,1.829,0
2021-10-19,2.487,0
2021-10-20,3.418,0
2021-10-21,4.009,0
2021-10-22,3.966,1
2021-10-23,4.271,1
2021-10-24,4.883,1
2021-10-25,5.868,1
2021-10-26,6.626,1
2021-10-27,4.851,1
2021-10-28,4.398,1
2021-10-29,2.404,1
2021-10-30,2.655,1
2021-10-31,2.945,1
2021-11-01,2.513,1
2021-11-02,2.807,1
2021-11-03,2.575,1
2021-11-04,1.718,1
2021-11-05,0.988,1
2021-11-06,1.745,2
2021-11-07,1.68,2
2021-11-08,1.619,2
2021-11-09,1.562,2
2021-11-10,1.509,2
2021-11-11,1.46,2
2021-11-12,1.414,2
