Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-03-16,21.764,0
2019-03-17,22.14,0
2019-03-18,21.223,0
2019-03-19,19.902,0
2019-03-20,18.539,0
2019-03-21,18.145,0
2019-03-22,20.114,0
2019-03-23,19.774,0
2019-03-24,17.053,1
2019-03-25,18.957,1
2019-03-26,21.018,1
2019-03-27,18.14,1
2019-03-28,14.16,1
2019-03-29,13.039,1
2019-03-30,15.096,1
2019-03-31,20.107,1
2019-04-01,20.767,1
2019-04-02,14.747,2
2019-04-03,14.525,2
2019-04-04,14.299,2
2019-04-05,14.069,2
2019-04-06,13.835,2
2019-04-07,13.596,2
2019-04-08,13.351,2
