Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-09-11,7.81,0
2022-09-12,7.029,0
2022-09-13,6.091,0
2022-09-14,5.524,0
2022-09-15,5.5,0
2022-09-16,5.953,0
2022-09-17,7.251,0
2022-09-18,8.544,0
2022-09-19,9.136,1
2022-09-20,9.759,1
2022-09-21,8.726,1
2022-09-22,6.146,1
2022-09-23,5.207,1
2022-09-24,5.927,1
2022-09-25,6.672,1
2022-09-26,6.025,1
2022-09-27,5.054,1
2022-09-28,4.636,1
2022-09-29,3.85,1
2022-09-30,3.377,1
2022-10-01,3.825,1
2022-10-02,4.128,1
2022-10-03,4.94,1
2022-10-04,4.078,2
2022-10-05,3.942,2
2022-10-06,3.809,2
2022-10-07,3.678,2
2022-10-08,3.551,2
2022-10-09,3.425,2
2022-10-10,3.303,2
