Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-04-09,2.205,0
2021-04-10,1.435,0
2021-04-11,1.13,0
2021-04-12,1.517,0
2021-04-13,1.547,0
2021-04-14,1.41,0
2021-04-15,0.961,0
2021-04-16,1.028,0
2021-04-17,0.789,1
2021-04-18,0.887,1
2021-04-19,1.027,1
2021-04-20,1.18,1
2021-04-21,0.847,1
2021-04-22,0.508,1
2021-04-23,0.875,1
2021-04-24,1.415,1
2021-04-25,1.826,1
2021-04-26,2.128,1
2021-04-27,2.665,1
2021-04-28,3.122,1
2021-04-29,3.322,1
2021-04-30,3.369,1
2021-05-01,3.575,1
2021-05-02,2.306,2
2021-05-03,2.394,2
2021-05-04,2.49,2
2021-05-05,2.593,2
2021-05-06,2.702,2
2021-05-07,2.819,2
2021-05-08,2.941,2
