Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-04-09,0.506,0
2022-04-10,1.096,0
2022-04-11,1.553,0
2022-04-12,2.382,0
2022-04-13,2.494,0
2022-04-14,1.79,0
2022-04-15,1.59,0
2022-04-16,2.435,1
2022-04-17,2.314,1
2022-04-18,1.635,1
2022-04-19,1.229,1
2022-04-20,1.915,1
2022-04-21,2.671,1
2022-04-22,3.45,1
2022-04-23,4.421,1
2022-04-24,5.204,1
2022-04-25,4.757,1
2022-04-26,4.061,1
2022-04-27,3.397,1
2022-04-28,3.117,1
2022-04-29,2.485,1
2022-04-30,2.355,1
2022-05-01,2.308,2
2022-05-02,2.395,2
2022-05-03,2.489,2
2022-05-04,2.588,2
2022-05-05,2.694,2
2022-05-06,2.805,2
2022-05-07,2.922,2
