Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2023-04-21,8.203,0
2023-04-22,11.554,0
2023-04-23,14.682,0
2023-04-24,14.37,0
2023-04-25,13.56,0
2023-04-26,12.318,0
2023-04-27,9.266,0
2023-04-28,8.255,0
2023-04-29,8.559,1
2023-04-30,10.741,1
2023-05-01,12.781,1
2023-05-02,12.078,1
2023-05-03,11.325,1
2023-05-04,10.522,1
2023-05-05,9.574,1
2023-05-06,7.878,1
2023-05-07,5.098,1
2023-05-08,3.692,1
2023-05-09,2.727,1
2023-05-10,2.844,1
2023-05-11,3.198,1
2023-05-12,4.345,1
2023-05-13,3.596,1
2023-05-14,5.01,2
2023-05-15,4.806,2
2023-05-16,4.603,2
2023-05-17,4.4,2
2023-05-18,4.199,2
2023-05-19,4,2
2023-05-20,3.802,2
