Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-02-27,29.245,0
2019-02-28,29.699,0
2019-03-01,27.608,0
2019-03-02,26.697,0
2019-03-03,32.076,0
2019-03-04,37.587,0
2019-03-05,36.615,0
2019-03-06,34.827,0
2019-03-07,31.06,1
2019-03-08,26.842,1
2019-03-09,23.792,1
2019-03-10,21.403,1
2019-03-11,24.838,1
2019-03-12,26.07,1
2019-03-13,22.452,1
2019-03-14,18.722,1
2019-03-15,20.184,1
2019-03-16,18.68,2
2019-03-17,18.408,2
2019-03-18,18.143,2
2019-03-19,17.886,2
2019-03-20,17.636,2
2019-03-21,17.392,2
2019-03-22,17.155,2
