Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-04-07,2.824,0
2022-04-08,1.603,0
2022-04-09,0.833,0
2022-04-10,1.547,0
2022-04-11,2.541,0
2022-04-12,4.034,0
2022-04-13,4.372,0
2022-04-14,3.117,1
2022-04-15,3.304,1
2022-04-16,4.257,1
2022-04-17,4.087,1
2022-04-18,3.559,1
2022-04-19,2.965,1
2022-04-20,3.335,1
2022-04-21,3.789,1
2022-04-22,3.758,1
2022-04-23,3.72,1
2022-04-24,4.099,1
2022-04-25,4.727,1
2022-04-26,4.788,1
2022-04-27,4.631,1
2022-04-28,4.724,1
2022-04-29,4.844,1
2022-04-30,3.824,2
2022-05-01,3.929,2
2022-05-02,4.041,2
2022-05-03,4.159,2
2022-05-04,4.283,2
2022-05-05,4.413,2
2022-05-06,4.549,2
