Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-08-10,12.411,0
2018-08-11,11.248,0
2018-08-12,11.448,0
2018-08-13,10.859,0
2018-08-14,11.254,0
2018-08-15,12.212,0
2018-08-16,12.949,0
2018-08-17,12.801,1
2018-08-18,12.119,1
2018-08-19,10.635,1
2018-08-20,10.067,1
2018-08-21,9.32,1
2018-08-22,8.667,1
2018-08-23,8.249,1
2018-08-24,8.444,1
2018-08-25,9.119,1
2018-08-26,9.803,1
2018-08-27,10.24,1
2018-08-28,10.579,1
2018-08-29,10.802,1
2018-08-30,10.816,1
2018-08-31,10.652,1
2018-09-01,9.004,2
2018-09-02,8.867,2
2018-09-03,8.726,2
2018-09-04,8.578,2
2018-09-05,8.426,2
2018-09-06,8.268,2
2018-09-07,8.104,2
