Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-02-07,0.14,0
2022-02-08,0.117,0
2022-02-09,0.001,0
2022-02-10,0.023,0
2022-02-11,0.112,0
2022-02-12,0.282,0
2022-02-13,0.092,0
2022-02-14,0,0
2022-02-15,0.043,1
2022-02-16,0.293,1
2022-02-17,0.483,1
2022-02-18,0.462,1
2022-02-19,0.216,1
2022-02-20,0.231,1
2022-02-21,0.448,1
2022-02-22,0.812,1
2022-02-23,0.728,1
2022-02-24,0.54,1
2022-02-25,0.442,1
2022-02-26,0.388,1
2022-02-27,0.393,1
2022-02-28,0.392,1
2022-03-01,0.541,2
2022-03-02,0.541,2
2022-03-03,0.542,2
2022-03-04,0.542,2
2022-03-05,0.543,2
2022-03-06,0.545,2
2022-03-07,0.548,2
