Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-11-05,0.365,0
2021-11-06,0.216,0
2021-11-07,0.166,0
2021-11-08,0.232,0
2021-11-09,0.351,0
2021-11-10,0.715,0
2021-11-11,0.715,0
2021-11-12,0.855,1
2021-11-13,0.6,1
2021-11-14,0.425,1
2021-11-15,0.424,1
2021-11-16,0.561,1
2021-11-17,0.714,1
2021-11-18,0.56,1
2021-11-19,0.47,1
2021-11-20,0.861,1
2021-11-21,0.821,1
2021-11-22,0.43,1
2021-11-23,0.084,1
2021-11-24,0.136,1
2021-11-25,0.44,1
2021-11-26,0.503,1
2021-11-27,0.314,1
2021-11-28,0.453,2
2021-11-29,0.447,2
2021-11-30,0.441,2
2021-12-01,0.434,2
2021-12-02,0.426,2
2021-12-03,0.417,2
2021-12-04,0.407,2
