Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-07-23,12.435,0
2018-07-24,13.064,0
2018-07-25,12.598,0
2018-07-26,12.376,0
2018-07-27,11.665,0
2018-07-28,11.021,0
2018-07-29,10.96,0
2018-07-30,11.082,0
2018-07-31,11.065,1
2018-08-01,11.579,1
2018-08-02,11.438,1
2018-08-03,11.178,1
2018-08-04,11.672,1
2018-08-05,12.429,1
2018-08-06,13.142,1
2018-08-07,13.407,1
2018-08-08,13.172,1
2018-08-09,13.107,1
2018-08-10,13.259,1
2018-08-11,13.105,1
2018-08-12,12.646,1
2018-08-13,12.307,1
2018-08-14,11.874,1
2018-08-15,10.658,2
2018-08-16,10.582,2
2018-08-17,10.505,2
2018-08-18,10.426,2
2018-08-19,10.345,2
2018-08-20,10.263,2
2018-08-21,10.178,2
