Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2023-02-15,17.693,0
2023-02-16,21.989,0
2023-02-17,27.43,0
2023-02-18,27.315,0
2023-02-19,20.612,0
2023-02-20,17.367,0
2023-02-21,20.78,0
2023-02-22,22.721,1
2023-02-23,24.199,1
2023-02-24,30.403,1
2023-02-25,28.463,1
2023-02-26,22.702,1
2023-02-27,19.681,1
2023-02-28,20.939,1
2023-03-01,22.68,1
2023-03-02,24.858,1
2023-03-03,28.266,1
2023-03-04,27.744,1
2023-03-05,25.294,1
2023-03-06,25.884,1
2023-03-07,26.055,1
2023-03-08,23.567,1
2023-03-09,21.602,2
2023-03-10,21.283,2
2023-03-11,20.968,2
2023-03-12,20.657,2
2023-03-13,20.349,2
2023-03-14,20.047,2
2023-03-15,19.749,2
