Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-06-27,10.943,0
2019-06-28,11.39,0
2019-06-29,12.228,0
2019-06-30,11.311,0
2019-07-01,11.226,0
2019-07-02,12.874,0
2019-07-03,12.608,0
2019-07-04,12.684,1
2019-07-05,12.86,1
2019-07-06,12.874,1
2019-07-07,11.525,1
2019-07-08,10.762,1
2019-07-09,11.292,1
2019-07-10,12.281,1
2019-07-11,13.151,1
2019-07-12,12.98,1
2019-07-13,13.616,1
2019-07-14,12.029,2
2019-07-15,12.057,2
2019-07-16,12.078,2
2019-07-17,12.093,2
2019-07-18,12.101,2
2019-07-19,12.102,2
2019-07-20,12.098,2
