Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-09-21,1.227,0
2018-09-22,2.973,0
2018-09-23,2.931,0
2018-09-24,2.162,0
2018-09-25,2.154,0
2018-09-26,3.017,0
2018-09-27,3.906,0
2018-09-28,4.518,0
2018-09-29,4.785,1
2018-09-30,3.188,1
2018-10-01,1.893,1
2018-10-02,1.772,1
2018-10-03,1.342,1
2018-10-04,2.035,1
2018-10-05,2.919,1
2018-10-06,4.148,1
2018-10-07,4.893,1
2018-10-08,4.49,1
2018-10-09,3.768,1
2018-10-10,3.57,1
2018-10-11,4.257,1
2018-10-12,5.085,1
2018-10-13,7.206,2
2018-10-14,7.464,2
2018-10-15,7.725,2
2018-10-16,7.99,2
2018-10-17,8.258,2
2018-10-18,8.529,2
2018-10-19,8.805,2
