Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-01-29,36.945,0
2019-01-30,44.335,0
2019-01-31,43.545,0
2019-02-01,35.004,0
2019-02-02,27.01,0
2019-02-03,18.943,0
2019-02-04,20.076,0
2019-02-05,22.795,1
2019-02-06,23.453,1
2019-02-07,23.044,1
2019-02-08,31.957,1
2019-02-09,35.336,1
2019-02-10,31.531,1
2019-02-11,29.21,1
2019-02-12,31.701,1
2019-02-13,35.107,1
2019-02-14,37.254,1
2019-02-15,27.343,2
2019-02-16,27.158,2
2019-02-17,26.962,2
2019-02-18,26.754,2
2019-02-19,26.535,2
2019-02-20,26.304,2
2019-02-21,26.061,2
