Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-06-08,10.814,0
2021-06-09,10.841,0
2021-06-10,9.906,0
2021-06-11,8.965,0
2021-06-12,9.254,0
2021-06-13,9.922,0
2021-06-14,9.69,0
2021-06-15,8.926,0
2021-06-16,7.981,1
2021-06-17,9.117,1
2021-06-18,10.681,1
2021-06-19,10.256,1
2021-06-20,9.789,1
2021-06-21,10.192,1
2021-06-22,9.593,1
2021-06-23,8.233,1
2021-06-24,8.426,1
2021-06-25,9.735,1
2021-06-26,11.025,1
2021-06-27,11.553,1
2021-06-28,12.648,1
2021-06-29,13.419,1
2021-06-30,12.181,1
2021-07-01,11.242,2
2021-07-02,11.391,2
2021-07-03,11.533,2
2021-07-04,11.668,2
2021-07-05,11.795,2
2021-07-06,11.913,2
2021-07-07,12.023,2
