Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-09-09,0.81,0
2019-09-10,0.391,0
2019-09-11,0.635,0
2019-09-12,1.018,0
2019-09-13,1.13,0
2019-09-14,0.578,0
2019-09-15,0.272,0
2019-09-16,0.549,1
2019-09-17,0.827,1
2019-09-18,1.103,1
2019-09-19,1.337,1
2019-09-20,0.874,1
2019-09-21,0.647,1
2019-09-22,0.637,1
2019-09-23,0.615,1
2019-09-24,0.535,1
2019-09-25,0.606,1
2019-09-26,0.899,1
2019-09-27,1.311,1
2019-09-28,1.38,1
2019-09-29,1.293,1
2019-09-30,1.226,1
2019-10-01,4.359,2
2019-10-02,4.583,2
2019-10-03,4.809,2
2019-10-04,5.038,2
2019-10-05,5.269,2
2019-10-06,5.502,2
2019-10-07,5.737,2
