Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-01-16,33.48,0
2022-01-17,28.267,0
2022-01-18,26.984,0
2022-01-19,28.015,0
2022-01-20,35.199,0
2022-01-21,38.176,0
2022-01-22,34.766,0
2022-01-23,32.483,1
2022-01-24,31.543,1
2022-01-25,34.628,1
2022-01-26,38.98,1
2022-01-27,34.938,1
2022-01-28,34.029,1
2022-01-29,35.379,1
2022-01-30,31.375,1
2022-01-31,29.165,1
2022-02-01,29,1
2022-02-02,28.727,1
2022-02-03,28.148,1
2022-02-04,28.858,1
2022-02-05,30.251,1
2022-02-06,30.042,1
2022-02-07,28.469,2
2022-02-08,28.413,2
2022-02-09,28.348,2
2022-02-10,28.271,2
2022-02-11,28.182,2
2022-02-12,28.079,2
2022-02-13,27.962,2
