Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-03-25,1.794,0
2020-03-26,2.157,0
2020-03-27,2.829,0
2020-03-28,2.482,0
2020-03-29,1.928,0
2020-03-30,1.534,0
2020-03-31,1.088,0
2020-04-01,0.524,1
2020-04-02,0.57,1
2020-04-03,0.998,1
2020-04-04,0.976,1
2020-04-05,1.014,1
2020-04-06,1.508,1
2020-04-07,2.455,1
2020-04-08,3.013,1
2020-04-09,2.399,1
2020-04-10,2.125,1
2020-04-11,2.004,1
2020-04-12,1.638,1
2020-04-13,1.538,1
2020-04-14,1.685,1
2020-04-15,1.498,1
2020-04-16,1.294,1
2020-04-17,1.628,2
2020-04-18,1.654,2
2020-04-19,1.682,2
2020-04-20,1.711,2
2020-04-21,1.742,2
2020-04-22,1.776,2
2020-04-23,1.813,2
