Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-01-03,26.169,0
2019-01-04,23.227,0
2019-01-05,21.918,0
2019-01-06,22.442,0
2019-01-07,21.102,0
2019-01-08,20.196,0
2019-01-09,27.212,0
2019-01-10,30.563,1
2019-01-11,30.508,1
2019-01-12,29.943,1
2019-01-13,30.544,1
2019-01-14,31.303,1
2019-01-15,29.702,1
2019-01-16,29.27,1
2019-01-17,30.357,1
2019-01-18,28.435,1
2019-01-19,27.66,1
2019-01-20,30.571,1
2019-01-21,31.979,1
2019-01-22,32.548,1
2019-01-23,33.12,1
2019-01-24,33.856,1
2019-01-25,33.734,1
2019-01-26,29.912,2
2019-01-27,29.856,2
2019-01-28,29.798,2
2019-01-29,29.738,2
2019-01-30,29.676,2
2019-01-31,29.611,2
2019-02-01,29.544,2
