Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-11-29,1.055,0
2019-11-30,1.412,0
2019-12-01,1.223,0
2019-12-02,0.249,0
2019-12-03,0.002,0
2019-12-04,0.005,0
2019-12-05,0.051,0
2019-12-06,0.309,0
2019-12-07,0.351,1
2019-12-08,0.796,1
2019-12-09,1.535,1
2019-12-10,1.466,1
2019-12-11,1.194,1
2019-12-12,0.854,1
2019-12-13,0.906,1
2019-12-14,0.551,1
2019-12-15,0.346,1
2019-12-16,0.366,1
2019-12-17,0.54,1
2019-12-18,0.481,1
2019-12-19,0.726,1
2019-12-20,0.631,1
2019-12-21,0.49,1
2019-12-22,0.733,2
2019-12-23,0.723,2
2019-12-24,0.713,2
2019-12-25,0.702,2
2019-12-26,0.689,2
2019-12-27,0.676,2
2019-12-28,0.662,2
