Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-12-21,27.343,0
2021-12-22,26.633,0
2021-12-23,24.518,0
2021-12-24,19.293,0
2021-12-25,18.597,0
2021-12-26,21.119,0
2021-12-27,22.438,0
2021-12-28,22.898,0
2021-12-29,22.446,1
2021-12-30,22.028,1
2021-12-31,21.344,1
2022-01-01,25.612,1
2022-01-02,34.987,1
2022-01-03,36.197,1
2022-01-04,30.536,1
2022-01-05,27.375,1
2022-01-06,29.464,1
2022-01-07,34.109,1
2022-01-08,34.776,1
2022-01-09,34.104,1
2022-01-10,33.354,1
2022-01-11,32.594,1
2022-01-12,31.558,1
2022-01-13,29.654,2
2022-01-14,29.65,2
2022-01-15,29.638,2
2022-01-16,29.619,2
2022-01-17,29.593,2
2022-01-18,29.561,2
2022-01-19,29.523,2
