Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-10-31,2.868,0
2019-11-01,1.737,0
2019-11-02,1.867,0
2019-11-03,1.43,0
2019-11-04,2.062,0
2019-11-05,2.879,0
2019-11-06,3.164,0
2019-11-07,2.744,0
2019-11-08,1.82,1
2019-11-09,1.181,1
2019-11-10,1.223,1
2019-11-11,1.493,1
2019-11-12,1.293,1
2019-11-13,0.475,1
2019-11-14,0.615,1
2019-11-15,0.561,1
2019-11-16,0.369,1
2019-11-17,0.399,1
2019-11-18,0.526,1
2019-11-19,0.463,1
2019-11-20,0.546,1
2019-11-21,0.687,1
2019-11-22,1.023,2
2019-11-23,0.999,2
2019-11-24,0.976,2
2019-11-25,0.954,2
2019-11-26,0.934,2
2019-11-27,0.916,2
2019-11-28,0.899,2
