Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-11-05,1.212,0
2018-11-06,1.635,0
2018-11-07,1.509,0
2018-11-08,1.104,0
2018-11-09,0.807,0
2018-11-10,0.572,0
2018-11-11,0.507,0
2018-11-12,0.707,1
2018-11-13,0.75,1
2018-11-14,0.655,1
2018-11-15,0.297,1
2018-11-16,0.068,1
2018-11-17,0.08,1
2018-11-18,0.148,1
2018-11-19,0.149,1
2018-11-20,0.185,1
2018-11-21,0.229,1
2018-11-22,0.306,1
2018-11-23,0.408,1
2018-11-24,0.382,1
2018-11-25,0.42,1
2018-11-26,0.375,1
2018-11-27,0.305,1
2018-11-28,0.37,2
2018-11-29,0.372,2
2018-11-30,0.375,2
2018-12-01,0.377,2
2018-12-02,0.379,2
2018-12-03,0.381,2
2018-12-04,0.382,2
