Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-10-27,12.612,0
2022-10-28,12.561,0
2022-10-29,11.629,0
2022-10-30,10.841,0
2022-10-31,8.393,0
2022-11-01,7.273,0
2022-11-02,8.262,0
2022-11-03,9.167,1
2022-11-04,8.847,1
2022-11-05,8.933,1
2022-11-06,8.63,1
2022-11-07,10.326,1
2022-11-08,12.373,1
2022-11-09,13.381,1
2022-11-10,14.215,1
2022-11-11,17.622,1
2022-11-12,22.99,1
2022-11-13,24.287,1
2022-11-14,23.666,1
2022-11-15,23.009,1
2022-11-16,23.213,1
2022-11-17,23.151,1
2022-11-18,21.956,1
2022-11-19,20.016,2
2022-11-20,20.273,2
2022-11-21,20.519,2
2022-11-22,20.755,2
2022-11-23,20.982,2
2022-11-24,21.201,2
2022-11-25,21.411,2
