Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-02-04,23.047,0
2020-02-05,27.248,0
2020-02-06,27.517,0
2020-02-07,27.031,0
2020-02-08,28.859,0
2020-02-09,26.034,0
2020-02-10,23.413,0
2020-02-11,24.525,0
2020-02-12,25.421,1
2020-02-13,31.038,1
2020-02-14,37.111,1
2020-02-15,30.984,1
2020-02-16,26.649,1
2020-02-17,25.679,1
2020-02-18,24.721,1
2020-02-19,26.593,1
2020-02-20,26.035,1
2020-02-21,22.875,1
2020-02-22,22.01,1
2020-02-23,23.317,1
2020-02-24,24.482,1
2020-02-25,25.789,1
2020-02-26,26.952,1
2020-02-27,24.715,2
2020-02-28,24.41,2
2020-02-29,24.1,2
2020-03-01,23.784,2
2020-03-02,23.463,2
2020-03-03,23.139,2
2020-03-04,22.812,2
