Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2023-05-07,3.905,0
2023-05-08,4.175,0
2023-05-09,3.758,0
2023-05-10,3.287,0
2023-05-11,4.218,0
2023-05-12,5.59,0
2023-05-13,5.225,0
2023-05-14,4.865,0
2023-05-15,4.105,1
2023-05-16,3.966,1
2023-05-17,3.748,1
2023-05-18,3.535,1
2023-05-19,3.752,1
2023-05-20,3.144,1
2023-05-21,2.749,1
2023-05-22,3.137,1
2023-05-23,3.077,1
2023-05-24,3.792,1
2023-05-25,5.394,1
2023-05-26,7.025,1
2023-05-27,8.096,1
2023-05-28,9.425,1
2023-05-29,9.626,1
2023-05-30,6.401,2
2023-05-31,6.555,2
2023-06-01,6.709,2
2023-06-02,6.862,2
2023-06-03,7.013,2
2023-06-04,7.165,2
2023-06-05,7.316,2
