Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2023-01-11,22.067,0
2023-01-12,20.46,0
2023-01-13,25.203,0
2023-01-14,28.872,0
2023-01-15,26.033,0
2023-01-16,22.582,0
2023-01-17,21.242,0
2023-01-18,21.889,0
2023-01-19,23.013,1
2023-01-20,27.463,1
2023-01-21,28.361,1
2023-01-22,27.022,1
2023-01-23,27.047,1
2023-01-24,28.182,1
2023-01-25,28.552,1
2023-01-26,30.608,1
2023-01-27,31.84,1
2023-01-28,32.599,1
2023-01-29,31.505,1
2023-01-30,31.282,1
2023-01-31,30.987,1
2023-02-01,30.229,1
2023-02-02,29.453,1
2023-02-03,29.398,2
2023-02-04,29.339,2
2023-02-05,29.272,2
2023-02-06,29.197,2
2023-02-07,29.113,2
2023-02-08,29.02,2
2023-02-09,28.918,2
