Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-09-15,2.61,0
2020-09-16,1.797,0
2020-09-17,1.83,0
2020-09-18,4.325,0
2020-09-19,5.929,0
2020-09-20,4.998,0
2020-09-21,3.823,0
2020-09-22,3.575,1
2020-09-23,0.975,1
2020-09-24,0.782,1
2020-09-25,0.52,1
2020-09-26,0.598,1
2020-09-27,0.653,1
2020-09-28,1.08,1
2020-09-29,2.345,1
2020-09-30,3.649,1
2020-10-01,5.304,1
2020-10-02,6.316,1
2020-10-03,6.566,1
2020-10-04,6.469,1
2020-10-05,5.784,1
2020-10-06,5.718,1
2020-10-07,5.221,2
2020-10-08,5.451,2
2020-10-09,5.688,2
2020-10-10,5.933,2
2020-10-11,6.186,2
2020-10-12,6.448,2
2020-10-13,6.719,2
