Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-06-13,9.922,0
2021-06-14,9.677,0
2021-06-15,8.784,0
2021-06-16,8.095,0
2021-06-17,8.937,0
2021-06-18,11.488,0
2021-06-19,12.094,0
2021-06-20,11.957,1
2021-06-21,10.375,1
2021-06-22,6.785,1
2021-06-23,6.912,1
2021-06-24,8.559,1
2021-06-25,9.416,1
2021-06-26,9.656,1
2021-06-27,9.06,1
2021-06-28,9.106,1
2021-06-29,9.782,1
2021-06-30,11.088,2
2021-07-01,11.242,2
2021-07-02,11.391,2
2021-07-03,11.533,2
2021-07-04,11.668,2
2021-07-05,11.795,2
2021-07-06,11.913,2
