Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-07-27,15.57,0
2020-07-28,14.913,0
2020-07-29,14.987,0
2020-07-30,15.177,0
2020-07-31,14.457,0
2020-08-01,13.445,0
2020-08-02,13.81,0
2020-08-03,13.125,1
2020-08-04,12.621,1
2020-08-05,12.464,1
2020-08-06,12.53,1
2020-08-07,12.936,1
2020-08-08,14.047,1
2020-08-09,15.061,1
2020-08-10,15.608,1
2020-08-11,15.49,1
2020-08-12,15.35,1
2020-08-13,13.506,2
2020-08-14,13.444,2
2020-08-15,13.38,2
2020-08-16,13.313,2
2020-08-17,13.244,2
2020-08-18,13.172,2
2020-08-19,13.097,2
