Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-01-18,0,0
2022-01-19,0.171,0
2022-01-20,0.319,0
2022-01-21,0.642,0
2022-01-22,0.192,0
2022-01-23,0.001,0
2022-01-24,0,0
2022-01-25,0.003,1
2022-01-26,0.307,1
2022-01-27,0.229,1
2022-01-28,0.099,1
2022-01-29,0,1
2022-01-30,0,1
2022-01-31,0.004,1
2022-02-01,0.074,1
2022-02-02,0.521,1
2022-02-03,0.831,1
2022-02-04,0.482,1
2022-02-05,0.311,1
2022-02-06,0.244,1
2022-02-07,0.363,1
2022-02-08,0.338,1
2022-02-09,0.758,2
2022-02-10,0.794,2
2022-02-11,0.828,2
2022-02-12,0.862,2
2022-02-13,0.894,2
2022-02-14,0.925,2
2022-02-15,0.954,2
