Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-06-17,7.963,0
2020-06-18,9.811,0
2020-06-19,10.965,0
2020-06-20,11.501,0
2020-06-21,12.067,0
2020-06-22,12.219,0
2020-06-23,12.307,0
2020-06-24,11.149,1
2020-06-25,11.587,1
2020-06-26,13.17,1
2020-06-27,14.031,1
2020-06-28,13.838,1
2020-06-29,13.109,1
2020-06-30,12.76,1
2020-07-01,12.899,1
2020-07-02,12.921,1
2020-07-03,13.59,1
2020-07-04,13.59,2
2020-07-05,13.671,2
2020-07-06,13.747,2
2020-07-07,13.818,2
2020-07-08,13.885,2
2020-07-09,13.947,2
2020-07-10,14.004,2
