Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-08-08,13.406,0
2018-08-09,13.085,0
2018-08-10,12.411,0
2018-08-11,11.248,0
2018-08-12,11.448,0
2018-08-13,10.859,0
2018-08-14,11.254,0
2018-08-15,12.367,1
2018-08-16,13.269,1
2018-08-17,13.192,1
2018-08-18,11.924,1
2018-08-19,10.874,1
2018-08-20,10.648,1
2018-08-21,10.321,1
2018-08-22,10.137,1
2018-08-23,9.302,1
2018-08-24,9.558,1
2018-08-25,10.19,1
2018-08-26,10.551,1
2018-08-27,11.177,1
2018-08-28,11.552,1
2018-08-29,11.375,1
2018-08-30,11.164,1
2018-08-31,9.134,2
2018-09-01,9.004,2
2018-09-02,8.867,2
2018-09-03,8.726,2
2018-09-04,8.578,2
2018-09-05,8.426,2
2018-09-06,8.268,2
