Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-07-18,14.95,0
2022-07-19,15.964,0
2022-07-20,17.022,0
2022-07-21,15.924,0
2022-07-22,15.63,0
2022-07-23,15.94,0
2022-07-24,15.663,0
2022-07-25,14.074,0
2022-07-26,13.281,1
2022-07-27,14.473,1
2022-07-28,14.916,1
2022-07-29,13.969,1
2022-07-30,13.226,1
2022-07-31,13.715,1
2022-08-01,14.967,1
2022-08-02,15.375,1
2022-08-03,16.026,1
2022-08-04,12.328,2
2022-08-05,12.285,2
2022-08-06,12.243,2
2022-08-07,12.203,2
2022-08-08,12.164,2
2022-08-09,12.126,2
2022-08-10,12.09,2
