Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-07-06,14.172,0
2020-07-07,13.943,0
2020-07-08,14.93,0
2020-07-09,15.452,0
2020-07-10,15.566,0
2020-07-11,15.608,0
2020-07-12,15.585,0
2020-07-13,15.262,1
2020-07-14,15.18,1
2020-07-15,15.068,1
2020-07-16,14.919,1
2020-07-17,14.91,1
2020-07-18,15.27,1
2020-07-19,15.44,1
2020-07-20,15.553,1
2020-07-21,15.154,1
2020-07-22,15.041,1
2020-07-23,15.178,1
2020-07-24,15.201,1
2020-07-25,15.321,1
2020-07-26,15.342,1
2020-07-27,15.158,1
2020-07-28,14.207,2
2020-07-29,14.181,2
2020-07-30,14.152,2
2020-07-31,14.12,2
2020-08-01,14.085,2
2020-08-02,14.049,2
2020-08-03,14.01,2
