Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-08-31,11.51,0
2022-09-01,11.015,0
2022-09-02,11.083,0
2022-09-03,11.37,0
2022-09-04,10.992,0
2022-09-05,10.828,0
2022-09-06,10.948,0
2022-09-07,10.487,1
2022-09-08,9.71,1
2022-09-09,9.596,1
2022-09-10,9.515,1
2022-09-11,9.056,1
2022-09-12,8.546,1
2022-09-13,8.413,1
2022-09-14,8.693,1
2022-09-15,9.259,1
2022-09-16,9.722,1
2022-09-17,7.656,2
2022-09-18,7.459,2
2022-09-19,7.263,2
2022-09-20,7.069,2
2022-09-21,6.877,2
2022-09-22,6.688,2
2022-09-23,6.501,2
