Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-11-03,0.545,0
2019-11-04,0.822,0
2019-11-05,1.272,0
2019-11-06,1.421,0
2019-11-07,1.101,0
2019-11-08,0.708,0
2019-11-09,0.507,0
2019-11-10,0.467,0
2019-11-11,0.586,1
2019-11-12,0.5,1
2019-11-13,0.27,1
2019-11-14,0.463,1
2019-11-15,0.365,1
2019-11-16,0.433,1
2019-11-17,0.675,1
2019-11-18,0.618,1
2019-11-19,0.774,1
2019-11-20,0.769,1
2019-11-21,0.599,1
2019-11-22,0.466,1
2019-11-23,0.502,1
2019-11-24,0.456,1
2019-11-25,0.494,1
2019-11-26,0.406,2
2019-11-27,0.401,2
2019-11-28,0.395,2
2019-11-29,0.39,2
2019-11-30,0.385,2
2019-12-01,0.38,2
2019-12-02,0.375,2
