Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-02-08,36.538,0
2021-02-09,34.184,0
2021-02-10,34.629,0
2021-02-11,36.261,0
2021-02-12,38.239,0
2021-02-13,38.795,0
2021-02-14,40.302,0
2021-02-15,39.072,1
2021-02-16,38.381,1
2021-02-17,39.039,1
2021-02-18,34.513,1
2021-02-19,34.621,1
2021-02-20,34.822,1
2021-02-21,29.952,1
2021-02-22,26.272,1
2021-02-23,23.883,1
2021-02-24,24.07,1
2021-02-25,24.254,1
2021-02-26,23.459,1
2021-02-27,22.998,1
2021-02-28,24.064,1
2021-03-01,24.076,1
2021-03-02,23.214,2
2021-03-03,22.908,2
2021-03-04,22.6,2
2021-03-05,22.289,2
2021-03-06,21.978,2
2021-03-07,21.666,2
2021-03-08,21.355,2
