Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-09-07,0.742,0
2020-09-08,3.062,0
2020-09-09,3.597,0
2020-09-10,3.227,0
2020-09-11,2.438,0
2020-09-12,1.408,0
2020-09-13,0.93,0
2020-09-14,1.361,0
2020-09-15,1.593,1
2020-09-16,0.83,1
2020-09-17,2.416,1
2020-09-18,4.487,1
2020-09-19,4.467,1
2020-09-20,2.69,1
2020-09-21,1.789,1
2020-09-22,1.124,1
2020-09-23,0.967,1
2020-09-24,3.065,1
2020-09-25,4.059,1
2020-09-26,1.856,1
2020-09-27,0.727,1
2020-09-28,0.7,1
2020-09-29,0.777,1
2020-09-30,3.787,2
2020-10-01,3.976,2
2020-10-02,4.17,2
2020-10-03,4.369,2
2020-10-04,4.573,2
2020-10-05,4.783,2
2020-10-06,4.999,2
