Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2023-02-01,35.285,0
2023-02-02,32.284,0
2023-02-03,37.155,0
2023-02-04,33.552,0
2023-02-05,23.681,0
2023-02-06,22.97,0
2023-02-07,22.554,0
2023-02-08,20.823,1
2023-02-09,19.136,1
2023-02-10,23.739,1
2023-02-11,27.282,1
2023-02-12,25.27,1
2023-02-13,22.172,1
2023-02-14,20.437,1
2023-02-15,20.328,1
2023-02-16,22.386,1
2023-02-17,26.446,1
2023-02-18,27.664,1
2023-02-19,23.28,1
2023-02-20,20.147,1
2023-02-21,21.309,1
2023-02-22,23.641,1
2023-02-23,23.945,1
2023-02-24,25.992,2
2023-02-25,25.709,2
2023-02-26,25.418,2
2023-02-27,25.119,2
2023-02-28,24.814,2
2023-03-01,24.187,2
2023-03-02,23.868,2
