Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-11-10,10.937,0
2022-11-11,14.919,0
2022-11-12,19.351,0
2022-11-13,24.056,0
2022-11-14,25.634,0
2022-11-15,25.221,0
2022-11-16,24.504,0
2022-11-17,27.448,0
2022-11-18,29.99,1
2022-11-19,30.109,1
2022-11-20,30.084,1
2022-11-21,25.753,1
2022-11-22,22.758,1
2022-11-23,19.356,1
2022-11-24,18.268,1
2022-11-25,17.813,1
2022-11-26,21.652,1
2022-11-27,22.21,1
2022-11-28,21.153,1
2022-11-29,18.87,1
2022-11-30,15.496,1
2022-12-01,14.647,1
2022-12-02,15.21,1
2022-12-03,22.945,2
2022-12-04,23.132,2
2022-12-05,23.321,2
2022-12-06,23.512,2
2022-12-07,23.706,2
2022-12-08,23.903,2
2022-12-09,24.104,2
