Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-02-28,18.635,0
2021-03-01,22.921,0
2021-03-02,25.986,0
2021-03-03,20.182,0
2021-03-04,22.092,0
2021-03-05,23.359,0
2021-03-06,23.56,0
2021-03-07,23.06,0
2021-03-08,19.172,1
2021-03-09,14.924,1
2021-03-10,14.207,1
2021-03-11,13.341,1
2021-03-12,15.206,1
2021-03-13,18.933,1
2021-03-14,24.161,1
2021-03-15,23.677,1
2021-03-16,19.071,1
2021-03-17,18.683,2
2021-03-18,18.408,2
2021-03-19,18.137,2
2021-03-20,17.871,2
2021-03-21,17.61,2
2021-03-22,17.353,2
2021-03-23,17.1,2
