Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-10-25,2.706,0
2021-10-26,2.059,0
2021-10-27,1.025,0
2021-10-28,0.967,0
2021-10-29,0.836,0
2021-10-30,0.493,0
2021-10-31,0.501,0
2021-11-01,0.509,1
2021-11-02,0.78,1
2021-11-03,0.828,1
2021-11-04,0.678,1
2021-11-05,0.581,1
2021-11-06,0.386,1
2021-11-07,0.362,1
2021-11-08,0.537,1
2021-11-09,0.926,1
2021-11-10,1.057,1
2021-11-11,1.017,1
2021-11-12,0.994,1
2021-11-13,0.676,1
2021-11-14,0.588,1
2021-11-15,0.777,1
2021-11-16,1.063,1
2021-11-17,0.503,2
2021-11-18,0.495,2
2021-11-19,0.488,2
2021-11-20,0.483,2
2021-11-21,0.479,2
2021-11-22,0.475,2
2021-11-23,0.472,2
