Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-05-03,5.713,0
2020-05-04,6.242,0
2020-05-05,5.307,0
2020-05-06,4.208,0
2020-05-07,2.977,0
2020-05-08,3.434,0
2020-05-09,3.218,0
2020-05-10,2.779,1
2020-05-11,2.726,1
2020-05-12,3.172,1
2020-05-13,4.152,1
2020-05-14,5.675,1
2020-05-15,6.813,1
2020-05-16,6.767,1
2020-05-17,6.764,1
2020-05-18,6.815,1
2020-05-19,7.253,1
2020-05-20,8.367,1
2020-05-21,8.991,1
2020-05-22,9.25,1
2020-05-23,9.324,1
2020-05-24,9.547,1
2020-05-25,7.899,2
2020-05-26,8.087,2
2020-05-27,8.273,2
2020-05-28,8.458,2
2020-05-29,8.641,2
2020-05-30,8.822,2
2020-05-31,9.001,2
