Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-11-08,2.414,0
2022-11-09,1.699,0
2022-11-10,1.302,0
2022-11-11,1.36,0
2022-11-12,0.981,0
2022-11-13,0.576,0
2022-11-14,0.627,0
2022-11-15,0.832,0
2022-11-16,0.629,1
2022-11-17,0.309,1
2022-11-18,0.259,1
2022-11-19,0.302,1
2022-11-20,0.226,1
2022-11-21,0.253,1
2022-11-22,0.529,1
2022-11-23,0.786,1
2022-11-24,1.381,1
2022-11-25,1.18,1
2022-11-26,1.007,1
2022-11-27,0.79,1
2022-11-28,0.271,1
2022-11-29,0.29,1
2022-11-30,0.242,1
2022-12-01,0.536,2
2022-12-02,0.531,2
2022-12-03,0.526,2
2022-12-04,0.52,2
2022-12-05,0.515,2
2022-12-06,0.509,2
2022-12-07,0.503,2
