Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-02-17,39.461,0
2021-02-18,36.025,0
2021-02-19,35.332,0
2021-02-20,33.916,0
2021-02-21,29.622,0
2021-02-22,23.218,0
2021-02-23,19.332,0
2021-02-24,21.162,0
2021-02-25,24.983,1
2021-02-26,25.05,1
2021-02-27,20.169,1
2021-02-28,21.003,1
2021-03-01,25.211,1
2021-03-02,25.048,1
2021-03-03,22.507,1
2021-03-04,22.158,1
2021-03-05,21.968,1
2021-03-06,20.31,1
2021-03-07,19.063,1
2021-03-08,19.932,1
2021-03-09,21.753,1
2021-03-10,21.555,1
2021-03-11,21.725,1
2021-03-12,20.131,2
2021-03-13,19.832,2
2021-03-14,19.538,2
2021-03-15,19.248,2
2021-03-16,18.963,2
2021-03-17,18.683,2
2021-03-18,18.408,2
