Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-01-28,25.11,0
2020-01-29,26.625,0
2020-01-30,27.45,0
2020-01-31,24.923,0
2020-02-01,22.721,0
2020-02-02,19.428,0
2020-02-03,19.745,0
2020-02-04,23.584,0
2020-02-05,27.399,1
2020-02-06,26.039,1
2020-02-07,27.768,1
2020-02-08,29.361,1
2020-02-09,28.235,1
2020-02-10,25.401,1
2020-02-11,22.983,1
2020-02-12,23.645,1
2020-02-13,26.348,1
2020-02-14,28.383,1
2020-02-15,29.683,1
2020-02-16,31.73,1
2020-02-17,32.926,1
2020-02-18,32.072,1
2020-02-19,26.823,2
2020-02-20,26.597,2
2020-02-21,26.359,2
2020-02-22,26.11,2
2020-02-23,25.85,2
2020-02-24,25.58,2
2020-02-25,25.3,2
