Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-11-11,1.399,0
2018-11-12,1.785,0
2018-11-13,1.86,0
2018-11-14,1.937,0
2018-11-15,0.448,0
2018-11-16,0.161,0
2018-11-17,0.401,0
2018-11-18,0.836,1
2018-11-19,1.044,1
2018-11-20,0.945,1
2018-11-21,0.646,1
2018-11-22,0.513,1
2018-11-23,0.622,1
2018-11-24,0.914,1
2018-11-25,1.206,1
2018-11-26,1.084,1
2018-11-27,0.725,1
2018-11-28,0.474,1
2018-11-29,0.357,1
2018-11-30,0.3,1
2018-12-01,0.411,1
2018-12-02,0.519,1
2018-12-03,0.837,2
2018-12-04,0.838,2
2018-12-05,0.839,2
2018-12-06,0.841,2
2018-12-07,0.842,2
2018-12-08,0.843,2
2018-12-09,0.843,2
