Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-02-22,22.379,0
2022-02-23,28.692,0
2022-02-24,33.103,0
2022-02-25,32.404,0
2022-02-26,32.114,0
2022-02-27,25.572,0
2022-02-28,23.83,0
2022-03-01,19.109,0
2022-03-02,17.342,1
2022-03-03,22.161,1
2022-03-04,23.935,1
2022-03-05,19.423,1
2022-03-06,15.469,1
2022-03-07,19.565,1
2022-03-08,23.498,1
2022-03-09,22.867,1
2022-03-10,22.358,1
2022-03-11,23.522,1
2022-03-12,24.998,1
2022-03-13,24.132,1
2022-03-14,21.643,1
2022-03-15,21.322,1
2022-03-16,22.365,1
2022-03-17,18.204,2
2022-03-18,17.918,2
2022-03-19,17.64,2
2022-03-20,17.372,2
2022-03-21,17.111,2
2022-03-22,16.859,2
2022-03-23,16.614,2
