Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-09-05,8.928,0
2020-09-06,9.697,0
2020-09-07,9.124,0
2020-09-08,8.296,0
2020-09-09,7.352,0
2020-09-10,7.047,0
2020-09-11,6.87,0
2020-09-12,6.514,1
2020-09-13,6.818,1
2020-09-14,6.524,1
2020-09-15,5.938,1
2020-09-16,6.386,1
2020-09-17,6.373,1
2020-09-18,5.252,1
2020-09-19,4.164,1
2020-09-20,3.869,1
2020-09-21,3.986,1
2020-09-22,4.267,1
2020-09-23,4.457,1
2020-09-24,4.395,1
2020-09-25,4.049,1
2020-09-26,4.089,1
2020-09-27,4.962,2
2020-09-28,4.789,2
2020-09-29,4.62,2
2020-09-30,4.454,2
2020-10-01,4.292,2
2020-10-02,4.133,2
2020-10-03,3.979,2
