Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-04-26,1.749,0
2021-04-27,2.674,0
2021-04-28,4.031,0
2021-04-29,3.599,0
2021-04-30,2.526,0
2021-05-01,2.216,0
2021-05-02,3.852,0
2021-05-03,4.012,0
2021-05-04,4.115,1
2021-05-05,2.86,1
2021-05-06,2.095,1
2021-05-07,1.766,1
2021-05-08,2.288,1
2021-05-09,3.23,1
2021-05-10,3.493,1
2021-05-11,3.357,1
2021-05-12,3.343,1
2021-05-13,3.2,1
2021-05-14,3.067,1
2021-05-15,3.349,1
2021-05-16,3.726,1
2021-05-17,3.944,1
2021-05-18,4.418,2
2021-05-19,4.579,2
2021-05-20,4.74,2
2021-05-21,4.901,2
2021-05-22,5.062,2
2021-05-23,5.222,2
2021-05-24,5.38,2
