Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-10-12,4.812,0
2022-10-13,7.794,0
2022-10-14,8.766,0
2022-10-15,8.588,0
2022-10-16,8.688,0
2022-10-17,12.496,0
2022-10-18,15.79,0
2022-10-19,16.225,1
2022-10-20,12.843,1
2022-10-21,8.415,1
2022-10-22,5.74,1
2022-10-23,6.007,1
2022-10-24,6.503,1
2022-10-25,9.041,1
2022-10-26,12.537,1
2022-10-27,14.593,1
2022-10-28,13.366,1
2022-10-29,11.055,1
2022-10-30,10.132,1
2022-10-31,10.404,1
2022-11-01,10.925,1
2022-11-02,10.952,1
2022-11-03,11.066,1
2022-11-04,14.829,2
2022-11-05,15.237,2
2022-11-06,15.639,2
2022-11-07,16.036,2
2022-11-08,16.425,2
2022-11-09,16.806,2
2022-11-10,17.177,2
