Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2023-03-03,21.771,0
2023-03-04,21.291,0
2023-03-05,19.721,0
2023-03-06,18.049,0
2023-03-07,21.258,0
2023-03-08,22.689,0
2023-03-09,22.099,0
2023-03-10,22.537,1
2023-03-11,22.522,1
2023-03-12,22.745,1
2023-03-13,23.119,1
2023-03-14,24.227,1
2023-03-15,21.635,1
2023-03-16,19.997,1
2023-03-17,21.602,1
2023-03-18,23.529,1
2023-03-19,23.584,1
2023-03-20,22.505,1
2023-03-21,20.457,1
2023-03-22,18.913,1
2023-03-23,18.389,1
2023-03-24,18.626,1
2023-03-25,17.019,2
2023-03-26,16.766,2
2023-03-27,16.515,2
2023-03-28,16.265,2
2023-03-29,16.017,2
2023-03-30,15.769,2
2023-03-31,15.522,2
