Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-02-06,27.517,0
2020-02-07,27.031,0
2020-02-08,28.859,0
2020-02-09,26.034,0
2020-02-10,23.413,0
2020-02-11,23.639,0
2020-02-12,25.466,0
2020-02-13,29.853,1
2020-02-14,35.805,1
2020-02-15,30.247,1
2020-02-16,22.878,1
2020-02-17,21.096,1
2020-02-18,20.587,1
2020-02-19,27.415,1
2020-02-20,33.539,1
2020-02-21,30.489,1
2020-02-22,25.43,1
2020-02-23,25.85,2
2020-02-24,25.58,2
2020-02-25,25.3,2
2020-02-26,25.012,2
2020-02-27,24.715,2
2020-02-28,24.41,2
2020-02-29,24.1,2
