Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-06-17,7.858,0
2019-06-18,8.264,0
2019-06-19,8.756,0
2019-06-20,8.314,0
2019-06-21,8.014,0
2019-06-22,8.04,0
2019-06-23,9.1,0
2019-06-24,9.175,1
2019-06-25,10.077,1
2019-06-26,10.352,1
2019-06-27,11.158,1
2019-06-28,11.776,1
2019-06-29,12.301,1
2019-06-30,11.906,1
2019-07-01,11.921,1
2019-07-02,13.148,1
2019-07-03,13.618,1
2019-07-04,11.36,2
2019-07-05,11.457,2
2019-07-06,11.548,2
2019-07-07,11.633,2
2019-07-08,11.711,2
2019-07-09,11.781,2
2019-07-10,11.845,2
