Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-03-14,0.67,0
2022-03-15,1.339,0
2022-03-16,1.611,0
2022-03-17,1.551,0
2022-03-18,1.729,0
2022-03-19,2.314,0
2022-03-20,1.251,0
2022-03-21,1.259,1
2022-03-22,1.51,1
2022-03-23,2.197,1
2022-03-24,1.615,1
2022-03-25,1.039,1
2022-03-26,1.038,1
2022-03-27,1.048,1
2022-03-28,1.594,1
2022-03-29,2.417,1
2022-03-30,3.073,1
2022-03-31,3.25,1
2022-04-01,3.191,1
2022-04-02,2.902,1
2022-04-03,2.639,1
2022-04-04,2.605,1
2022-04-05,2.697,1
2022-04-06,2.508,2
2022-04-07,2.553,2
2022-04-08,2.596,2
2022-04-09,2.638,2
2022-04-10,2.679,2
2022-04-11,2.718,2
2022-04-12,2.757,2
