Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-08-14,9.812,0
2022-08-15,10.455,0
2022-08-16,10.467,0
2022-08-17,10.33,0
2022-08-18,10.074,0
2022-08-19,10.849,0
2022-08-20,11.466,0
2022-08-21,10.267,1
2022-08-22,9.54,1
2022-08-23,9.807,1
2022-08-24,10.542,1
2022-08-25,10.824,1
2022-08-26,10.208,1
2022-08-27,9.628,1
2022-08-28,10.468,1
2022-08-29,11.339,1
2022-08-30,11.381,1
2022-08-31,10.691,1
2022-09-01,9.594,1
2022-09-02,9.2,1
2022-09-03,9.357,1
2022-09-04,9.857,1
2022-09-05,9.208,2
2022-09-06,9.039,2
2022-09-07,8.865,2
2022-09-08,8.686,2
2022-09-09,8.502,2
2022-09-10,8.315,2
2022-09-11,8.124,2
